"watershed","reach","position","ID","mean_well_depth_cm","lat","lon","elevation","doc_mg.l","TYPE","Time","doc_mg.l.1","tdn_mg.l","na_mg.l","nh4_mg.l","K_mg.l","Mg_mg.l","Ca_mg.l","F_mg.l","Cl_mg.l","NO3_mg.l","PO4_mg.l","SO4_mg.l","usfs_DOC","MSU_DOC","date","fullid","Int_Abs","dec_254","dec_300","dec_562","a300","a305","a313","a320","a340","a380","a395","a412","Slope_ratio","Int_Fluor","peak_A_250.450","peak_C_350.450","peak_T_275.340","Fluorescence_Index","SUVA254","peak_ratioAT","peak_ratioCA","peak_ratioCT","Filename","area_m","analysis","area_km","transect","Qm3_s","fraction","reachposition","count_1.5","count_6.10","count_11.15","count_.15","percent_1.5","percent_6.10","percent_11.15","percent_.15","site","year","ndmi_raster_mean","ndmi_raster_median","ndvi_raster_mean","ndvi_raster_median","twi_mean","twi_median","slope_mean","slope_median","elevabovestreams_mean","elevabovestreams_median","disttostreams_mean","disttostreams_median","aspect_mean","aspect_median","resampled_mean","resampled_median","distance.to.outlet","percent_Beetle.kill","percent_Meadows","percent_Old.Forest","percent_cut.regenerating","percent_Tundra","stage","stage_num","Input.mm","snowpack_3day_avg","melt_snow_interact"
"fc","fc1","stream",258,NA,39.89111996,-105.867844,NA,5.7,"monitoring","11:30",5.7,NA,2.61,0.03,1.02,1.75,9.09,0.03,0.27,0.05,0,2.49,NA,5.7,2022-05-09,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc1_stream",2859800,"dinf",2.8598,1,0.011723168,1,"FC1_stream",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2022,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Ascending Limb",4,1.2264385542552,513.94,613.529566081827
"fc","fc1","stream",50,NA,39.89111996,-105.867844,NA,6.83,"monitoring","15:02",6.83,0.13,2.15,0.01,0.62,0.86,5.97,0.02,0.33,0.05,0,1.6,6.83,NA,2021-06-09,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc1_stream",2859800,"dinf",2.8598,1,0.151092578,1,"FC1_stream",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2021,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Ascending Limb",4,20.6430069332122,114.59,1641.68466958034
"fc","fc1","stream",30,NA,39.89111996,-105.867844,NA,5.78,"monitoring","15:15",5.78,0.16,2.41,0.03,0.78,1.18,6.06,0.02,0.35,0.09,0,2.3,5.78,NA,2021-05-26,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc1_stream",2859800,"dinf",2.8598,1,0.066278943,1,"FC1_stream",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2022,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Ascending Limb",4,10.6039303330272,375.4,3781.26187981237
"fc","fc1","lw2",526,118,39.89099398,-105.867792,NA,20.07,"monitoring","13:35",20.07,NA,1.4,0,3.21,1.87,6.73,0.04,0.44,0.04,0,1.47,NA,20.07,2022-08-22,"FEF526i1h",4559,67.209,37.482,0,86.322,80.907,73.008,66.238,49.101,25.643,20.041,15.398,0.79129+0i,875000,132.18,56.305,73.609,1.5066,3.348729447,1.79570433,0.425972159,0.764920051,"fc1_lw2",9100,"dinf",0.0091,1,0.015687525,1,"FC1_lw2",90,156,21,1,33.58208955,58.20895522,7.835820896,0.373134328,"fc1",2022,0.058242083,0.057347238,0.202828914,0.20515871,5.295590878,5.261716366,14.86990452,14.88346004,62.89420094,64.41552734,281.6698891,288.7005769,30.15631845,27.69857868,3001.302734,3008.03125,0,47.61904762,0,38.0952381,14.28571429,0,"Baseflow",1,0,0,0
"fc","fc1","lw2",526,118,39.89099398,-105.867792,NA,20.07,"monitoring","13:35",20.07,NA,1.4,0,3.21,1.87,6.73,0.04,0.44,0.04,0,1.47,NA,20.07,2022-08-22,"FEF526i1h",1143,17.611,9.6678,0,22.265,20.845,18.486,16.561,12.501,6.226,4.7295,3.6416,0.79837+0i,212000,35.486,14.014,17.86,1.3755,0.877478824,1.986898096,0.394916305,0.784658455,"fc1_lw2",9100,"dinf",0.0091,1,0.015687525,1,"FC1_lw2",90,156,21,1,33.58208955,58.20895522,7.835820896,0.373134328,"fc1",2022,0.058242083,0.057347238,0.202828914,0.20515871,5.295590878,5.261716366,14.86990452,14.88346004,62.89420094,64.41552734,281.6698891,288.7005769,30.15631845,27.69857868,3001.302734,3008.03125,0,47.61904762,0,38.0952381,14.28571429,0,"Baseflow",1,0,0,0
"fc","fc1","lw2",526,118,39.89099398,-105.867792,NA,20.07,"monitoring","13:35",20.07,NA,1.4,0,3.21,1.87,6.73,0.04,0.44,0.04,0,1.47,NA,20.07,2022-08-22,"FEF526i1h",2481.8,37.24,20.838,0,47.991,44.637,39.936,36.381,26.519,13.87,10.546,8.2988,0.80513+0i,457000,70.663,30.041,38.785,1.4031,1.85550573,1.821915689,0.425130549,0.774552018,"fc1_lw2",9100,"dinf",0.0091,1,0.015687525,1,"FC1_lw2",90,156,21,1,33.58208955,58.20895522,7.835820896,0.373134328,"fc1",2022,0.058242083,0.057347238,0.202828914,0.20515871,5.295590878,5.261716366,14.86990452,14.88346004,62.89420094,64.41552734,281.6698891,288.7005769,30.15631845,27.69857868,3001.302734,3008.03125,0,47.61904762,0,38.0952381,14.28571429,0,"Baseflow",1,0,0,0
"fc","fc1","lw2",582,118,39.89099398,-105.867792,NA,4.54,"synoptic","11:15",4.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54,2022-09-25,"FEF5820209i1h",748.4231388,14.05939835,7.242073697,0,16.67849572,15.26012942,13.27487922,11.73717755,8.162255106,3.273699466,2.170282991,1.310500427,0.664481681+0i,80904.98907,11.56890254,5.179894879,6.94485817,1.520381544,3.096783778,1.665822722,0.447742978,0.745860427,"fc1_lw2",9100,"dinf",0.0091,1,0.006824357,1,"FC1_lw2",90,156,21,1,33.58208955,58.20895522,7.835820896,0.373134328,"fc1",2022,0.058242083,0.057347238,0.202828914,0.20515871,5.295590878,5.261716366,14.86990452,14.88346004,62.89420094,64.41552734,281.6698891,288.7005769,30.15631845,27.69857868,3001.302734,3008.03125,0,47.61904762,0,38.0952381,14.28571429,0,"Baseflow",1,0,0,0
"fc","fc1","lw2",542,118,39.89099398,-105.867792,NA,2.43,"monitoring","14:00",2.43,NA,3.21,0.01,1.37,2,12.71,0.06,0.66,0.14,0,1.94,NA,2.43,2022-09-06,"FEF542i1h",423.42,6.6609,3.6148,0,8.3249,7.6961,6.8445,6.1644,4.5802,2.3081,1.7944,1.3525,0.88108+0i,161000,32.136,10.152,12.309,1.5286,2.741111111,2.610772605,0.315907394,0.824762369,"fc1_lw2",9100,"dinf",0.0091,1,0.007787129,1,"FC1_lw2",90,156,21,1,33.58208955,58.20895522,7.835820896,0.373134328,"fc1",2022,0.058242083,0.057347238,0.202828914,0.20515871,5.295590878,5.261716366,14.86990452,14.88346004,62.89420094,64.41552734,281.6698891,288.7005769,30.15631845,27.69857868,3001.302734,3008.03125,0,47.61904762,0,38.0952381,14.28571429,0,"Baseflow",1,0,0,0
"fc","fc3","rw3",571,117,39.87732402,-105.863235,NA,4.59,"synoptic","9:00",4.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59,2022-09-24,"FEF571i1h",783.9,12.448,6.7517,0,15.549,14.376,12.761,11.51,8.4024,4.2063,3.29,2.4822,0.88252+0i,196000,55.023,11.424,16.263,1.5307,2.711982571,3.38332411,0.207622267,0.702453422,"fc3_rw3",19400,"dinf",0.0194,3,0.007079208,0.400367463,"FC3_rw3",1304,542,41,0,69.10439852,28.72284049,2.172760996,0,"fc3",2022,0.10233243,0.10381908,0.209158495,0.208987921,6.12798214,6.097961426,16.22839546,16.56129646,186.6297224,198.0948486,587.4786338,593.9696962,311.1420494,314.8593412,3340.050293,3350.679688,910.22,60.37735849,0,15.09433962,24.52830189,0,"Baseflow",1,0,0,0
"fc","fc3","rw2",573,115.5,39.877406,-105.863326,NA,4.9,"synoptic","9:15",4.9,NA,2.7,0.07,0.87,1.49,8.37,0.05,0.92,0.15,0,1.65,NA,4.9,2022-09-25,"FEF573i1h",1422.7,20.463,11.606,0,26.729,24.999,22.474,20.499,15.483,8.0862,6.1623,4.6782,0.84261+0i,273000,41.29,18.246,20.367,1.4738,4.176122449,2.027299062,0.441898765,0.895860952,"fc3_rw2",32200,"dinf",0.0322,3,0.00688099,0.400367463,"FC3_rw2",1484,822,86,1,62.01420811,34.35018805,3.593815295,0.04178855,"fc3",2022,0.10518736,0.10614964,0.2072054,0.208250672,6.271017551,6.178732872,17.14710426,18.1616745,165.2675138,162.9920654,521.8602666,514.9747468,312.3960347,315.4924193,3316.055176,3330.817871,910.22,61.36363636,0,13.63636364,25,0,"Baseflow",1,0,0,0
"fc","fc3","rw1",574,113,39.87737096,-105.863254,NA,1.59,"synoptic","9:15",1.59,NA,2.8,0.03,0.99,1.31,6.5,0.05,0.75,0.14,0,1.78,NA,1.59,2022-09-25,"FEF574i1h",354.89,5.2183,2.8385,0,6.5371,6.0586,5.4197,4.9646,3.7763,2.1155,1.8126,1.3985,1.1172+0i,86862,28.449,5.1802,6.7609,1.5022,3.281949686,4.207871733,0.182087244,0.766199766,"fc3_rw1",36500,"dinf",0.0365,3,0.00688099,0.400367463,"FC3_rw1",1494,842,109,4,61.00449163,34.38138016,4.450796243,0.163331972,"fc3",2022,0.10562577,0.10614964,0.207097158,0.208211243,6.308366299,6.199323177,17.15537834,18.11167145,162.8276808,160.3005371,514.3373454,508.9087297,312.4909472,315.5279415,3313.064209,3328.399414,910.22,59.43396226,0,15.09433962,25.47169811,0,"Baseflow",1,0,0,0
"fc","fc5","stream",565,NA,39.87350296,-105.864197,NA,1.23,"synoptic","16:00",1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,2022-09-24,"FEF565i1h",222.84,3.6974,1.8831,0,4.3367,4.0041,3.5432,3.1905,2.404,1.2642,0.95409,0.72438,0.93625+0i,55696,10.303,3.4322,4.6074,1.5433,3.00601626,2.236185267,0.333126274,0.744932066,"fc5_stream",6400,"dinf",0.0064,5,0.006512871,0.196425589,"FC5_stream",2620,1891,402,27,53.03643725,38.27935223,8.137651822,0.546558704,"fc5",2022,0.10765052,0.110335544,0.224451482,0.223421499,7.144913197,7.185516357,10.43721199,9.568711281,39.01351985,35.34130859,242.1697694,218.2842712,205.6537469,323.2607618,3395.329834,3403.126709,1181.78,60.64690027,17.52021563,9.164420485,12.66846361,0,"Baseflow",1,0,0,0
"fc","fc5","rw1",566,108,39.87358502,-105.863998,NA,1.68,"synoptic","16:00",1.68,NA,2.85,0.06,0.77,0.97,4.78,0.06,0.97,0.23,0,2.03,NA,1.68,2022-09-24,"FEF566i1h",258.97,4.6448,2.3824,0,5.4866,4.9639,4.2474,3.7518,2.6956,1.3233,1.0283,0.77597,0.95371+0i,74287,14.592,4.5491,6.7669,1.4945,2.764761905,2.156378844,0.311753015,0.672257607,"fc5_rw1",569900,"dinf",0.5699,5,0.006512871,0.196425589,"FC5_rw1",3231,2509,508,39,51.39176078,39.90774614,8.080165421,0.62032766,"fc5",2022,0.10655554,0.10789444,0.218381748,0.214713439,7.003522873,6.976632118,11.52488232,10.45914841,46.02683131,41.2512207,247.4604378,221.4213562,228.4755657,321.8702129,3386.468506,3392.434326,1181.78,67.57990868,11.26331811,7.610350076,13.54642314,0,"Baseflow",1,0,0,0
"fc","fc5","lw1",567,114,39.87355904,-105.86406,NA,1.5,"synoptic","16:00",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,2022-09-24,"FEF567i1h",298.13,4.5986,2.4469,0,5.6352,5.1741,4.6347,4.0722,3.1399,1.8224,1.4706,1.1773,1.1498+0i,71941,25.215,4.1431,5.9162,1.5441,3.065733333,4.262026301,0.164310926,0.700297488,"fc5_lw1",560000,"dinf",0.56,5,0.006512871,0.196425589,"FC5_lw1",3245,2505,510,39,51.51611367,39.76821718,8.096523258,0.619145896,"fc5",2022,0.10661936,0.10827619,0.218330443,0.214317545,6.999730587,6.972200394,11.51976967,10.46673298,45.89084598,41.01611328,247.0694693,220,227.0097591,321.6412854,3386.429199,3392.362793,1181.78,68.70967742,11.93548387,6.774193548,12.58064516,0,"Baseflow",1,0,0,0
"fc","fc4","lw1",570,117.5,39.877421,-105.863328,NA,1.45,"synoptic","16:30",1.45,NA,2.25,0,0.78,1.13,6.37,0.05,0.25,0.05,0,1.66,NA,1.45,2022-09-24,"FEF570i1h",249.04,4.0478,2.1158,0,4.8726,4.518,4.0055,3.597,2.6632,1.3874,1.071,0.81365,0.92703+0i,63037,11.847,3.8705,5.1671,1.5443,2.791586207,2.292775445,0.326707183,0.749066207,"fc4_lw1",635200,"dinf",0.6352,4,0.006399604,0.446868214,"FC4_lw1",3457,2656,539,41,51.65097863,39.68325116,8.0531899,0.612580308,"fc4",2022,0.10669693,0.10813206,0.217653796,0.213440999,6.982717991,6.912614346,11.99918079,10.75329494,47.52773628,42.08032227,248.7074948,220.7106781,223.3691808,319.895954,3380.369141,3389.473145,1139.71,67.56373938,10.4815864,8.21529745,13.73937677,0,"Baseflow",1,0,0,0
"fc","fc4","rw1",569,116.9,39.87415499,-105.864128,NA,2.29,"synoptic","16:30",2.29,NA,2.39,0.06,0.8,0.97,4.4,0.05,0.6,0.1,0,1.73,NA,2.29,2022-09-24,"FEF569i1h",480.66,7.6318,4.1135,0,9.4733,8.8012,7.8116,7.0413,5.2118,2.5837,1.9864,1.4848,0.84418+0i,115000,18.042,7.4638,9.4119,1.4433,3.332663755,1.916934944,0.413690278,0.79301735,"fc4_rw1",635200,"dinf",0.6352,4,0.006399604,0.446868214,"FC4_rw1",3457,2656,539,41,51.65097863,39.68325116,8.0531899,0.612580308,"fc4",2022,0.10669693,0.10813206,0.217653796,0.213440999,6.982717991,6.912614346,11.99918079,10.75329494,47.52773628,42.08032227,248.7074948,220.7106781,223.3691808,319.895954,3380.369141,3389.473145,1139.71,67.56373938,10.4815864,8.21529745,13.73937677,0,"Baseflow",1,0,0,0
"fc","fc2","lw1",578,117.7,39.88254,-105.865434,NA,0.63,"synoptic","10:20",0.63,NA,3.45,0.02,1.45,2.9,13.51,0.01,0.57,0.14,0,2.84,NA,0.63,2022-09-25,"FEF5780309i3",77.785,0.94498,0.56923,0,1.3109,1.2028,1.0566,0.97542,0.77944,0.58846,0.52162,0.48614,1.8873+0i,21736,16.667,0.80419,2.3542,1.7018,1.499968254,7.079687367,0.048250435,0.341597995,"fc2_lw1",136200,"dinf",0.1362,2,0.00688099,0.643694672,"FC2_lw1",4118,2767,270,12,57.45779266,38.60750663,3.767266639,0.167434073,"fc2",2022,0.10090984,0.10511939,0.22067304,0.219388247,7.003666878,7.04816246,11.37825584,11.02703476,58.41825197,47.44165039,306.4286027,262.1320344,121.8954958,31.28811971,3297.120361,3284.063965,582.1,17.67810026,0,40.89709763,41.42480211,0,"Baseflow",1,0,0,0
"fc","fc4","stream",568,NA,39.87415499,-105.864206,NA,1.35,"synoptic","16:00",1.35,NA,2.1,0.03,0.78,1.01,4.91,0.05,0.27,0.07,0,1.49,NA,1.35,2022-09-24,"FEF568i1h",214.74,3.4128,1.7774,0,4.0934,3.7805,3.3533,3.0456,2.3089,1.2392,1.0139,0.81142,1.0418+0i,53024,12.693,3.1505,4.4116,1.5444,2.528,2.877187415,0.248207674,0.714139995,"fc4_stream",659200,"dinf",0.6592,4,0.006512871,0.446868214,"FC4_stream",5502,3750,580,42,55.72209844,37.97852947,5.874012558,0.42535953,"fc4",2022,0.10563074,0.106100254,0.216178447,0.212679803,6.728877544,6.625845909,13.39932632,12.54577065,84.7541558,58.8671875,354.0473328,295.5634919,225.4025563,314.576517,3360.080566,3368.416016,1139.71,67.06666667,10,8.533333333,14.4,0,"Baseflow",1,0,0,0
"fc","fc3","lw1",575,109.8,39.877406,-105.863326,NA,1.5,"synoptic","9:15",1.5,NA,2.77,0.04,1.03,1.1,5.23,0.04,0.82,0.25,0,1.67,NA,1.5,2022-09-25,"FEF575i1h",362.58,4.811,2.8218,0,6.4986,5.9345,5.265,4.8103,3.8303,2.4301,2.008,1.7075,1.2238+0i,75231,27.674,4.382,5.9396,1.5036,3.207333333,4.659236312,0.158343572,0.737760119,"fc3_lw1",949200,"dinf",0.9492,3,0.00688099,0.400367463,"FC3_lw1",5698,4320,711,60,52.81305033,40.04078228,6.590045417,0.556121976,"fc3",2022,0.10651602,0.107687354,0.214764073,0.211163014,6.840259075,6.73014164,13.8741045,12.86094856,77.51624228,55.39111328,322.2694139,263.137085,221.2842009,313.6832216,3342.635254,3358.758545,910.22,58.5810163,7.094918504,12.08053691,22.24352828,0,"Baseflow",1,0,0,0
"fc","fc3","stream",572,NA,39.87737096,-105.863254,NA,1.23,"synoptic","9:15",1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,2022-09-25,"FEF572i1h",235.95,3.6018,1.9194,0,4.4203,4.1249,3.6869,3.3186,2.5272,1.3881,1.1124,0.87859,0.98156+0i,49734,7.8667,3.1816,4.0915,1.5281,2.928292683,1.922693389,0.404438964,0.777612123,"fc3_stream",949200,"dinf",0.9492,3,0.00688099,0.400367463,"FC3_stream",5698,4320,711,60,52.81305033,40.04078228,6.590045417,0.556121976,"fc3",2022,0.10651602,0.107687354,0.214764073,0.211163014,6.840259075,6.73014164,13.8741045,12.86094856,77.51624228,55.39111328,322.2694139,263.137085,221.2842009,313.6832216,3342.635254,3358.758545,910.22,58.5810163,7.094918504,12.08053691,22.24352828,0,"Baseflow",1,0,0,0
"fc","fc2","stream",576,NA,39.88261803,-105.865284,NA,1.23,"synoptic","10:20",1.23,NA,2.97,0.02,0.91,1.52,7.66,0.05,0.29,0.06,0,2.06,NA,1.23,2022-09-25,"FEF576i1h",303.35,4.1946,2.3042,0,5.3066,4.9251,4.512,4.1007,3.2588,1.9426,1.6573,1.4166,1.1013+0i,74869,53.116,3.5602,4.6896,1.5152,3.410243902,11.32633913,0.067026885,0.759169226,"fc2_stream",1390600,"dinf",1.3906,2,0.00688099,0.643694672,"FC2_stream",9048,7567,1022,90,51.04078524,42.68629774,5.765216901,0.507700118,"fc2",2022,0.101696685,0.102861054,0.20975399,0.207049742,6.864738464,6.70546484,14.53550911,13.75000572,73.36017682,54.27868652,299.0693696,245.5634919,201.621328,305.4028175,3283.803711,3284.62085,582.1,45.56473829,4.297520661,24.4077135,25.73002755,0,"Baseflow",1,0,0,0
"fc","fc2","rw1",577,115.5,39.88255701,-105.865356,NA,1.82,"synoptic","10:20",1.82,NA,2.61,0.02,1.15,2.11,12.31,0.08,0.7,0.25,0,2.72,NA,1.82,2022-09-25,"FEF577i1h",422.86,5.5298,3.1294,0,7.2071,6.8214,6.1905,5.7353,4.4911,2.8099,2.3024,1.9197,1.2152+0i,103000,61.352,5.4433,7.2026,1.5277,3.038351648,8.518035154,0.088722454,0.755740982,"fc2_rw1",1577900,"dinf",1.5779,2,0.00688099,0.643694672,"FC2_rw1",9162,7626,1025,90,51.1757806,42.59621293,5.725297436,0.502709043,"fc2",2022,0.101472504,0.102625795,0.209705934,0.207036823,6.864338398,6.706087112,14.54436207,13.76067543,73.52547448,54.36193848,299.793544,245.5634919,200.0441623,304.7318943,3282.447998,3282.574707,582.1,45.5026455,4.17989418,24.76190476,25.55555556,0,"Baseflow",1,0,0,0
"fc","fc1","lw1",525,115.5,39.89111803,-105.86782,NA,17.17,"monitoring","13:50",17.17,NA,3.15,0.04,1.66,2.02,11.67,0.06,0.61,0.14,0,1.6,NA,17.17,2022-08-22,"FEF5250209i1h",1236.3,19.705,11.169,0,25.722,23.804,21.085,18.912,13.465,5.9967,4.2733,2.8823,0.65439+0i,67751,8.8644,4.6566,5.4488,1.4089,1.147641235,1.626853619,0.525314742,0.854610189,"fc1_lw1",2859800,"dinf",2.8598,1,0.015602574,1,"FC1_lw1",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2022,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Baseflow",1,0,0,0
"fc","fc1","lw1",183,115.5,39.89111803,-105.86782,NA,1.9,"monitoring","14:10",1.9,0.13,3.24,0.04,1.27,1.96,9.91,0.06,0.36,0.03,0,2.31,1.9,NA,2021-09-16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc1_lw1",2859800,"dinf",2.8598,1,0.005813492,1,"FC1_lw1",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2021,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Baseflow",1,0,0,0
"fc","fc1","lw1",581,115.5,39.89111803,-105.86782,NA,4.13,"synoptic","11:15",4.13,NA,3.45,0.03,1.43,2.76,16.36,0.07,0.63,0.1,0,2.01,NA,4.13,2022-09-25,"FEF581i1h",1084.4,16.715,9.1038,0,20.966,19.584,16.969,15.895,11.605,5.93,4.5812,3.6614,0.87879+0i,394000,66.884,25.755,31.329,1.472,4.047215496,2.134890996,0.385069673,0.822081777,"fc1_lw1",2859800,"dinf",2.8598,1,0.006824357,1,"FC1_lw1",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2022,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Baseflow",1,0,0,0
"fc","fc1","lw1",543,115.5,39.89111803,-105.86782,NA,3.35,"monitoring","14:00",3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,2022-09-06,"FEF543i1h",1252.4,17.647,9.6316,0,22.182,20.93,18.848,17.406,13.699,7.8724,6.3677,4.9123,1.1582+0i,445000,94.542,27.695,33.061,1.5467,5.267761194,2.859623121,0.292938588,0.83769396,"fc1_lw1",2859800,"dinf",2.8598,1,0.007787129,1,"FC1_lw1",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2022,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Baseflow",1,0,0,0
"fc","fc1","rw1",544,114,39.89111301,-105.867779,NA,2.93,"monitoring","14:00",2.93,NA,2.99,0.01,1.13,1.21,7.6,0.06,0.29,0.04,0,1.74,NA,2.93,2022-09-06,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc1_rw1",2859800,"dinf",2.8598,1,0.007787129,1,"FC1_rw1",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2022,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Baseflow",1,0,0,0
"fc","fc1","rw1",181,114,39.89111301,-105.867779,NA,2.09,"monitoring","13:50",2.09,0.2,3.11,0.05,1.55,1.62,8.1,0.04,0.32,0.07,0,3.44,2.09,NA,2021-09-16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc1_rw1",2859800,"dinf",2.8598,1,0.005957867,1,"FC1_rw1",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2021,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Baseflow",1,0,0,0
"fc","fc1","rw1",528,114,39.89111301,-105.867779,NA,3.82,"monitoring","13:55",3.82,NA,2.79,0.02,1.38,1.36,7.2,0.06,0.27,0.12,0,1.65,NA,3.82,2022-08-22,"FEF528i1h",904.35,13.538,7.5037,0,17.281,16.113,14.476,13.058,9.7606,5.1206,3.9142,2.9907,0.82702+0i,197000,41.716,12.4,14.965,1.5229,3.543979058,2.787570999,0.297248058,0.828600067,"fc1_rw1",2859800,"dinf",2.8598,1,0.015602574,1,"FC1_rw1",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2022,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Baseflow",1,0,0,0
"fc","fc1","rw1",580,114,39.89111301,-105.867779,NA,2.47,"synoptic","11:15",2.47,NA,3.21,0.04,1.41,1.29,6.85,0.06,1.02,0.1,0,2.38,NA,2.47,2022-09-25,"FEF580i1h",597.53,9.0597,4.9133,0,11.315,10.558,9.3794,8.3987,6.3666,3.5417,2.799,2.1272,1.0347+0i,140000,23.899,8.8699,11.203,1.4592,3.667894737,2.133267875,0.371141052,0.791743283,"fc1_rw1",2859800,"dinf",2.8598,1,0.006824357,1,"FC1_rw1",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2022,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Baseflow",1,0,0,0
"fc","fc1","stream",180,NA,39.89111996,-105.867844,NA,1.65,"monitoring","13:30",1.65,0.07,3.26,0.02,0.87,1.77,8.59,0.05,0.25,0.03,0,2.45,1.65,NA,2021-09-16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc1_stream",2859800,"dinf",2.8598,1,0.005909509,1,"FC1_stream",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2021,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Baseflow",1,0,0,0
